"y","x","t"
-0.3520359,27,1
0.227935,7,0
-0.0482416,27,0
-0.3520359,-59,1
-0.3520359,11,0
-0.5729772,6,0
-0.4072712,2,0
1.664054,85,0
0.7802883,-1,0
-1.12533,-8,1
-0.4901242,15,0
0.6422,42,0
-0.7939185,21,0
-1.511978,-43,0
1.332642,57,0
-1.871007,-4,0
-0.1034769,18,0
0.1174644,21,0
-0.5729772,-43,0
0.5317293,36,0
-0.2691829,36,0
-0.6558302,15,0
0.5317293,30,0
0.0346114,36,0
0.1174644,39,0
-0.4901242,6,0
4.011555,39,0
0.1174644,18,0
-0.7939185,-23,1
-0.7939185,-15,1
0.1174644,39,0
0.227935,-23,0
4.011555,76,0
0.4212587,-15,1
1.1117,52,0
0.227935,18,0
-0.3520359,24,0
0.5317293,90,0
0.1174644,33,0
1.1117,90,0
-0.5729772,15,0
0.310788,18,0
-0.4901242,-23,0
1.664054,49,0
-2.036713,-143,0
2.244025,90,0
-0.7939185,11,0
0.4212587,49,0
0.7802883,65,0
-0.9596245,6,0
0.7802883,48,0
-1.12533,-23,1
-0.6558302,-11,0
-0.4901242,11,0
-1.12533,2,0
-0.1034769,-50,0
0.227935,61,0
-0.1034769,30,0
-2.78239,-199,1
-0.7939185,-37,0
-0.1034769,-11,0
0.9183766,45,0
1.1117,42,0
-1.291036,-59,1
-0.6558302,69,0
0.3660234,-1,1
1.332642,39,0
-1.511978,-27,0
0.227935,18,0
-0.0482416,18,0
-0.4072712,18,0
0.6422,36,0
1.332642,49,0
-1.12533,-27,0
0.0346114,27,0
0.9183766,-1,1
-1.291036,-7,0
-0.4072712,-8,1
0.5317293,15,0
0.5317293,33,0
1.332642,85,0
0.310788,-1,1
0.5317293,12,0
0.4212587,15,0
-0.6558302,11,0
0.310788,33,0
0.310788,39,0
-0.0482416,42,0
0.6422,36,0
-0.1863299,-11,1
-1.208183,-8,1
1.664054,69,0
-0.4072712,24,0
0.9183766,36,0
-0.1863299,18,0
-0.7110655,-27,1
1.1117,62,0
0.5317293,39,0
0.0346114,-43,0
0.310788,15,0
4.011555,42,0
-1.401507,-27,0
-2.450978,-15,0
1.1117,36,0
1.1117,49,0
-0.4901242,-32,0
-0.3796535,-27,1
-1.12533,-1,1
-0.6558302,2,0
0.0346114,27,0
-0.4072712,-1,0
1.664054,68,0
-0.8767715,-11,1
-1.208183,-143,0
0.6422,49,0
-1.760537,-59,1
1.1117,45,0
-0.4901242,12,0
0.5317293,18,0
0.4212587,45,0
0.7802883,48,0
0.227935,24,0
1.332642,42,0
-0.4072712,9,0
0.6422,42,0
-0.7110655,-19,1
-1.042477,-11,0
-1.208183,21,0
-0.1034769,27,0
-2.036713,-152,1
0.6422,9,0
-0.3520359,18,0
0.7802883,21,0
0.1174644,-19,1
-0.7939185,-2,1
1.332642,74,0
0.4212587,45,0
1.1117,57,0
-0.1863299,-4,0
0.4212587,39,0
-0.5729772,-23,1
0.9183766,57,0
0.6422,30,0
-0.0482416,18,1
0.1174644,15,0
1.332642,15,0
-1.208183,-143,1
0.1174644,18,0
-2.78239,-143,0
4.011555,121,0
-1.208183,-1,1
0.4212587,6,0
1.1117,27,0
1.332642,65,0
-0.7939185,-37,1
-2.450978,-70,0
1.1117,36,0
-0.1034769,27,0
-0.8767715,-32,1
1.664054,12,0
1.664054,6,0
-0.1034769,39,0
0.4212587,45,0
0.1174644,39,0
4.011555,76,0
2.244025,42,0
-0.7939185,3,0
1.332642,24,0
-0.4901242,24,1
-0.3520359,-27,1
0.4212587,45,0
0.9183766,39,0
1.1117,36,0
-2.036713,-59,0
0.6422,57,0
0.4212587,18,0
0.9183766,45,0
-1.12533,-50,1
-0.4072712,-27,0
0.5317293,27,0
1.332642,48,0
0.310788,33,0
-0.5729772,-15,0
0.310788,33,0
-1.291036,-70,0
1.332642,76,0
0.310788,-19,0
0.5317293,45,0
-0.9596245,-70,0
0.1174644,36,0
0.227935,12,0
0.9183766,57,0
-0.6558302,-8,1
-0.6558302,-8,1
-0.0482416,12,0
0.9183766,-1,1
1.1117,57,0
0.4212587,6,0
0.227935,30,0
0.227935,21,0
-2.036713,-91,0
0.310788,27,0
0.5317293,12,0
-0.1034769,24,0
-1.511978,-11,1
-0.6558302,-15,1
-1.042477,-19,1
4.011555,79,0
-1.401507,-32,1
0.9183766,39,0
0.227935,15,0
0.5317293,48,0
-2.31289,-70,0
0.6422,39,0
-0.0482416,18,0
1.332642,39,0
0.227935,33,0
-0.1034769,42,0
-0.1863299,42,0
0.7802883,33,0
-0.3520359,18,0
0.5317293,24,0
0.310788,49,0
0.227935,21,0
0.310788,-4,1
0.0346114,36,0
0.227935,21,0
0.4212587,2,0
0.1174644,39,0
4.011555,93,0
0.227935,-4,1
-0.0482416,39,0
-0.1034769,33,0
-0.9596245,-8,0
0.6422,49,0
-0.2691829,36,1
-0.2691829,-23,1
1.1117,30,0
-0.1034769,39,0
0.1174644,-4,0
-2.036713,-39,1
-0.3520359,27,0
-1.401507,-4,1
0.310788,-11,0
-0.2691829,51,0
-0.1034769,6,0
-1.511978,-8,1
-0.7939185,-19,1
1.664054,57,0
1.1117,76,0
-1.208183,-105,0
0.9183766,12,0
-0.1034769,-1,0
0.310788,30,0
-0.7939185,21,0
-0.6558302,-84,0
2.244025,49,0
1.1117,57,0
0.0346114,-4,0
-1.208183,-28,1
0.0346114,-8,0
-1.401507,-11,0
0.9183766,76,0
0.227935,39,0
-0.3520359,30,0
1.1117,-23,1
0.0346114,-1,1
1.332642,68,0
0.4212587,-11,0
-0.7110655,-4,0
-1.042477,-27,1
-0.6558302,-11,1
-0.7110655,-37,0
-0.4901242,11,1
0.310788,15,0
0.0346114,15,1
0.4212587,45,0
-0.5729772,21,1
-0.7939185,-23,0
-1.12533,12,0
-0.1034769,21,0
1.332642,45,0
0.9183766,39,0
0.9183766,24,0
-0.3520359,33,0
0.227935,-8,0
-0.0482416,27,0
-0.1034769,21,0
-0.3520359,9,1
0.7802883,42,0
-0.1863299,15,0
0.7802883,45,0
1.664054,76,0
0.7802883,33,0
0.4212587,9,0
-0.0482416,9,0
-0.2691829,-4,1
0.0346114,15,0
-0.0482416,3,0
-0.6558302,12,0
-0.7939185,-15,1
0.0346114,-8,1
-0.7939185,-15,1
-1.760537,-91,1
-0.3520359,-23,0
-0.1863299,33,0
0.6145824,-7,1
0.310788,45,0
-1.732919,-43,0
-0.1587123,-13,0
0.4212587,76,0
0.5317293,6,0
0.0346114,48,0
-0.4901242,-2,0
-0.7939185,18,0
-0.1034769,24,0
-0.2691829,-4,0
0.7802883,42,0
0.310788,24,0
0.310788,21,0
-0.9596245,2,0
0.227935,24,0
-0.0482416,21,0
-1.291036,-15,1
0.4212587,42,0
0.9183766,57,0
-0.5729772,-1,1
0.9183766,54,0
-0.5729772,9,0
-2.036713,-199,0
0.227935,30,0
-1.732919,11,0
-0.7939185,18,1
-0.1034769,27,0
-0.1863299,12,1
-1.732919,-32,1
1.664054,21,0
-0.4901242,-11,1
0.5317293,61,0
1.664054,57,0
0.310788,36,0
0.9183766,12,0
-0.1034769,39,0
-1.291036,-8,1
-2.036713,-143,0
0.6422,49,0
0.227935,-4,1
1.332642,85,0
0.4212587,42,0
0.1174644,7,0
-1.511978,-32,1
-0.4072712,11,0
-1.042477,-4,1
1.1117,52,0
-0.4901242,15,0
-0.7110655,-19,0
0.9183766,68,0
-0.4072712,-8,0
-0.1034769,-11,0
1.664054,76,0
-0.2691829,-11,1
-0.3520359,-27,1
-0.2968006,-43,1
-0.7939185,12,0
0.227935,30,0
1.1117,57,0
0.9183766,62,0
-2.450978,-84,0
0.5317293,-1,1
0.7802883,36,0
-0.0482416,11,0
-0.2691829,12,0
4.011555,90,0
-0.1863299,2,0
0.1174644,6,0
1.332642,52,0
-0.7939185,-11,1
0.227935,24,0
0.1174644,21,0
0.9183766,45,0
-0.5729772,15,0
-0.5729772,-43,1
0.0346114,-4,0
0.310788,24,0
-1.208183,11,0
-0.7939185,-11,1
-0.4901242,6,0
0.0346114,24,0
0.6422,45,0
0.9183766,27,0
-0.0482416,42,0
-0.8767715,-13,1
-0.7663009,-19,1
0.0346114,15,0
0.310788,27,0
0.6422,69,0
-0.3520359,6,0
0.310788,62,0
-2.036713,-199,0
1.1117,45,0
1.1117,49,0
-1.732919,-143,0
0.7802883,27,0
0.0346114,-15,0
0.1174644,36,0
0.0346114,30,0
-0.7939185,7,0
0.7802883,57,0
0.227935,-15,1
4.011555,57,0
1.1117,57,0
0.0346114,21,0
0.4212587,39,0
-1.042477,-152,0
-0.1034769,49,0
-0.4072712,-8,0
0.310788,21,0
0.1174644,-15,1
-0.2691829,-152,1
-0.6558302,-50,0
-0.4072712,2,0
1.332642,90,0
-0.7110655,-23,1
0.5317293,6,0
0.0346114,15,0
0.4212587,12,0
0.7802883,42,0
0.4212587,45,0
0.6422,45,0
-1.732919,-32,1
-0.0482416,6,0
0.5317293,68,0
0.310788,48,0
-4.660391,-70,0
-0.1863299,-4,0
-0.4072712,-4,1
0.7802883,62,0
-1.291036,27,0
0.9183766,30,0
0.0346114,3,0
0.227935,-4,1
1.664054,33,0
-4.660391,-59,0
-0.4072712,-43,1
-0.6558302,-11,0
-0.0482416,27,0
0.7802883,-15,0
-1.208183,2,0
0.0346114,36,0
-1.042477,2,0
0.0346114,18,0
0.5317293,36,0
-1.291036,3,0
0.310788,24,0
-0.3520359,-27,0
-0.4072712,-8,0
-0.7939185,-19,0
-1.12533,-39,1
0.6422,9,1
0.227935,30,0
1.332642,18,0
0.227935,-4,0
-1.291036,-4,1
0.5317293,42,0
-0.2691829,-27,0
1.664054,57,0
0.310788,6,0
-0.7110655,-4,1
-0.7939185,-1,1
0.0346114,24,0
0.7802883,21,0
-1.291036,-43,0
1.664054,62,0
-1.291036,-143,0
-0.8767715,-143,1
0.4212587,18,0
-0.4901242,-39,1
0.7802883,52,0
-0.7939185,15,0
-0.4072712,-4,0
0.0346114,27,0
-0.1863299,2,0
-1.291036,-19,0
0.4212587,33,0
0.4212587,33,0
-0.4901242,21,0
0.4212587,45,0
-0.0482416,-1,1
-0.1034769,-4,1
0.6422,27,0
-0.5729772,-8,0
0.7802883,57,0
0.1174644,36,0
0.7802883,33,0
2.244025,121,0
-1.291036,7,0
1.1117,57,0
-1.511978,-199,0
-0.9596245,-70,0
0.310788,33,0
-1.511978,-84,0
0.1174644,24,1
-0.3520359,21,0
-0.1034769,24,0
0.1174644,42,0
0.310788,2,0
1.1117,39,0
-0.1034769,-32,0
-0.2691829,48,0
0.310788,30,0
-0.4072712,2,0
1.332642,51,0
0.227935,9,0
-0.2968006,-1,1
-0.9320068,-143,1
-0.6558302,-19,1
-0.7939185,-27,1
0.310788,-1,1
0.310788,-2,1
-0.7939185,39,0
-0.9596245,15,0
1.1117,85,0
0.310788,36,0
-1.401507,6,0
-0.3520359,30,0
0.7802883,68,0
1.1117,79,0
-1.622448,-23,1
0.310788,30,0
0.227935,62,0
-1.208183,-50,1
0.310788,30,0
-1.208183,-13,1
-0.4901242,12,0
0.5317293,21,0
0.9183766,36,0
-0.4072712,30,0
0.227935,49,0
-0.0206239,-11,1
0.6422,30,0
1.664054,52,0
-2.450978,-70,0
-0.4072712,-84,1
0.227935,18,0
-0.7939185,12,0
0.5317293,49,0
-0.6282125,-1,1
0.1174644,6,0
-0.4901242,18,0
0.7802883,45,0
0.310788,11,0
1.1117,69,0
-0.1863299,21,0
0.5317293,9,0
0.0346114,-11,0
0.1174644,45,0
-0.5729772,3,0
0.6422,45,0
0.5317293,15,0
-0.8767715,-32,1
0.7802883,36,0
1.332642,49,0
-0.1034769,12,0
1.332642,76,0
0.2003174,-50,1
0.310788,36,0
-0.2691829,-1,0
-0.6558302,-11,0
-2.230037,-55,1
0.7802883,6,1
-0.3520359,-84,1
-0.3520359,6,0
-0.3520359,24,0
-0.9596245,21,0
1.664054,76,0
-0.7939185,15,0
-0.1034769,21,0
0.5317293,48,0
1.1117,57,0
0.1174644,2,0
0.1174644,2,0
0.310788,15,0
-0.1863299,-19,0
1.1117,65,0
-1.318654,-39,1
0.0346114,24,0
-2.230037,-19,1
-0.0206239,-8,0
0.0346114,18,0
-1.732919,7,0
1.332642,49,0
-0.4901242,-8,0
0.7802883,9,0
-0.1034769,3,0
-0.2691829,57,0
0.5317293,-27,0
-0.4072712,18,0
-0.1587123,-27,1
-2.230037,-15,1
-0.4072712,-15,1
0.0346114,30,0
-0.6558302,9,0
0.1174644,-4,0
-1.042477,-32,1
0.1174644,36,0
-0.6558302,11,0
-0.6558302,2,0
-1.401507,-199,0
-0.2691829,-23,1
1.1117,-1,1
0.9183766,45,0
-1.511978,-27,0
-0.0482416,24,0
1.1117,62,0
-0.8491538,-28,1
-0.0482416,6,0
-0.0482416,33,0
-0.1863299,-19,1
1.332642,39,0
0.227935,6,0
-0.0482416,6,0
0.9183766,62,0
-0.1034769,2,0
1.1117,45,0
-0.1863299,2,0
-0.3520359,-43,0
-0.7110655,-19,1
0.1174644,-4,0
0.6422,39,0
0.4212587,-11,0
1.1117,57,0
-0.1863299,18,0
-0.7939185,-19,0
-0.3520359,-4,0
-0.2691829,15,0
0.7802883,62,0
0.4212587,15,0
0.5317293,33,0
0.6422,45,0
-0.0482416,30,0
-1.401507,-8,0
0.9183766,57,0
1.1117,36,0
-0.2691829,24,0
-1.042477,2,0
-0.5729772,2,0
-0.7663009,-32,1
-1.291036,-15,0
0.9183766,76,0
0.5317293,27,0
-0.4072712,-8,1
0.4212587,42,0
-0.2691829,18,0
-0.7939185,24,0
1.1117,61,0
1.1117,52,0
0.0346114,18,0
0.9183766,57,0
-0.1034769,24,0
-0.3520359,-11,1
-0.0482416,-27,0
0.1174644,49,0
-0.5453596,-19,1
-0.0482416,21,0
-0.4072712,2,0
-2.450978,-37,1
-4.660391,-152,0
-0.3520359,-1,0
0.1174644,68,0
0.310788,24,0
-2.230037,-19,1
1.664054,45,0
0.4212587,61,0
-0.5453596,-37,1
4.011555,57,0
-0.8767715,-23,1
-0.7939185,6,0
-2.036713,-4,1
1.332642,39,0
-0.5729772,-19,1
-0.7110655,-70,0
-0.7110655,-2,1
-1.208183,-37,1
0.9183766,39,0
4.011555,62,0
0.7802883,45,0
0.5317293,27,0
-0.2691829,6,0
1.332642,45,0
0.227935,-1,0
-0.3520359,-8,1
0.5317293,36,0
0.0346114,30,0
0.5317293,49,0
0.5317293,51,0
-0.2691829,-4,1
1.1117,45,0
0.4212587,39,0
0.1174644,30,0
-0.8767715,-15,1
-0.1863299,27,0
-0.1863299,9,1
1.1117,18,1
-0.3520359,-1,1
0.9183766,33,0
-0.1034769,2,0
-0.1034769,18,0
0.5317293,33,0
0.0346114,33,0
0.5317293,9,0
0.227935,61,0
0.5317293,18,1
2.244025,65,0
0.310788,49,0
-0.1034769,42,0
0.310788,15,0
0.7802883,45,0
-0.4901242,12,0
-0.7939185,-19,1
-1.208183,-143,0
-1.042477,-27,0
0.4212587,61,0
-0.1034769,24,0
-0.7939185,-11,0
0.310788,42,0
0.227935,7,1
-0.1034769,30,0
0.9183766,52,0
0.310788,-1,0
-0.5729772,21,0
0.227935,33,0
-0.5729772,-8,1
-0.0206239,-59,1
-0.7110655,3,0
0.9183766,79,0
-0.1863299,2,0
0.1174644,6,0
-0.5729772,27,0
1.332642,57,0
-0.0482416,-19,1
0.227935,21,0
-0.0482416,21,1
-0.7110655,-32,1
-0.4072712,-1,1
-1.208183,-27,0
-0.3520359,42,0
-0.6558302,9,0
0.310788,42,0
1.332642,49,0
-1.732919,-91,0
-0.4072712,12,0
-0.1863299,2,0
0.5317293,74,0
0.7802883,42,0
-0.1034769,42,0
-0.5453596,-27,0
0.0346114,-11,0
0.6422,21,0
-2.036713,-152,0
1.664054,74,0
0.6422,42,0
-0.1863299,30,1
0.4212587,24,0
1.664054,74,0
-0.7939185,7,0
0.5317293,18,0
0.310788,30,1
-0.4901242,-8,0
0.1174644,24,0
0.7802883,45,0
0.227935,9,0
1.332642,33,0
0.7802883,24,0
1.1117,30,0
-1.401507,-152,1
-0.3520359,-8,0
0.4212587,57,0
-0.5729772,12,0
1.332642,57,0
-0.2691829,33,0
-1.042477,-15,0
-1.291036,-8,1
1.1117,21,0
1.332642,30,0
1.1117,57,0
-0.8767715,21,0
0.227935,21,0
0.1174644,30,0
-0.7110655,-4,1
-0.1863299,-1,0
-0.6558302,-50,1
-0.3520359,21,0
0.227935,15,0
0.5317293,52,0
0.5317293,33,0
-1.12533,-8,0
-0.4072712,-28,1
-1.732919,-84,0
-0.2691829,18,0
0.310788,6,0
-0.7110655,12,0
-1.511978,-199,1
1.664054,15,0
0.6422,33,0
-0.9596245,-28,1
0.4212587,21,0
0.6422,30,1
0.9183766,45,0
-0.1863299,-2,1
-0.8491538,-59,1
-1.732919,-32,0
-0.6558302,-23,0
0.227935,18,0
0.5317293,33,0
0.7802883,36,0
-1.208183,-19,1
0.7802883,49,0
-1.622448,-143,1
-0.0482416,30,0
0.1174644,30,0
0.310788,15,0
0.7802883,61,0
0.310788,27,0
0.0346114,6,0
0.310788,21,0
-0.1034769,15,0
-1.871007,-23,0
-0.5729772,-11,0
-0.3520359,2,0
1.1117,49,0
-0.0482416,9,0
-0.1863299,18,0
0.7802883,68,0
-0.0482416,-32,1
-0.0482416,39,0
0.227935,12,0
0.9183766,49,0
0.5317293,9,0
-0.2691829,9,1
-0.7110655,-19,0
0.7802883,49,0
0.227935,15,0
0.310788,33,0
1.1117,39,0
0.5317293,-19,0
-1.042477,-8,1
0.9183766,49,0
0.9183766,36,0
-0.8767715,21,0
1.1117,57,0
0.7802883,-8,0
-1.871007,-43,0
-0.8767715,18,0
1.1117,62,0
-0.7110655,-4,0
-1.12533,-27,1
-0.7939185,24,0
-0.7939185,7,0
-0.2691829,24,0
-0.3520359,15,0
-1.622448,-70,1
-0.4901242,-19,0
2.244025,45,0
-1.291036,-7,0
-0.1034769,-11,0
-0.7939185,-13,0
1.1117,21,0
-0.4072712,36,0
-0.1034769,27,0
-0.1034769,30,0
-1.291036,-2,1
0.310788,24,1
0.6422,57,0
-0.2691829,-2,1
-0.7939185,-11,0
0.6422,-1,0
-0.4072712,2,0
1.332642,30,0
-0.1863299,12,0
-0.2968006,-105,1
-1.042477,-7,1
1.332642,24,0
-0.0482416,24,0
1.664054,68,0
0.6422,57,0
0.5317293,18,0
0.7802883,52,0
-0.5729772,12,0
1.332642,65,0
-0.8767715,-4,0
-2.036713,2,0
0.0346114,21,0
1.332642,36,0
-2.31289,-70,1
0.7802883,45,0
-1.291036,-32,0
-1.042477,-27,0
1.332642,68,0
-0.3520359,18,0
-0.0482416,2,0
0.4212587,-19,1
-0.7939185,-4,1
-0.6558302,9,0
-0.9596245,-2,1
-0.1863299,27,0
1.332642,6,0
0.1174644,45,0
2.244025,52,0
0.5317293,45,0
-0.1034769,11,0
-1.511978,-7,1
0.7802883,45,0
1.1117,103,0
-0.9596245,2,0
-0.1863299,30,0
-1.871007,-19,0
-0.7110655,-70,1
2.244025,33,0
-0.3520359,-19,0
0.227935,24,0
-0.4072712,-105,0
0.9183766,45,0
-0.2415652,-23,0
-0.3520359,6,0
1.1117,42,0
0.1174644,42,0
-0.4901242,6,0
-0.4072712,-32,0
1.664054,24,0
-1.291036,-91,1
0.9183766,49,0
0.227935,-1,1
-0.6558302,15,0
-0.0482416,2,0
-0.5729772,11,0
2.244025,85,0
0.227935,12,0
-0.1034769,-27,0
-0.7939185,-4,1
1.332642,42,0
-0.1034769,9,0
-1.291036,-28,1
-0.1034769,-7,1
0.9183766,57,0
0.6422,74,0
-0.9596245,30,0
0.310788,57,0
-0.1034769,21,1
0.9183766,61,0
0.227935,6,0
-0.3520359,-43,1
0.1174644,6,0
0.4212587,42,0
1.332642,52,0
-2.230037,-199,0
0.310788,9,1
-0.0482416,33,0
-0.1863299,18,0
0.9183766,52,0
-1.622448,-13,0
-0.1863299,-8,1
-0.4901242,-84,0
0.1174644,24,1
0.6422,42,0
0.310788,39,0
-1.042477,21,0
-0.1034769,-19,1
-0.3520359,27,0
0.310788,-4,0
-0.4901242,-4,0
-0.8767715,21,0
0.5317293,21,0
-0.0482416,-15,0
-1.401507,-1,0
-1.732919,-70,1
-1.622448,-105,1
-0.3520359,30,0
-0.4072712,24,0
-0.0482416,18,0
0.227935,42,0
1.332642,57,0
0.0346114,36,0
-0.8767715,-4,0
-0.1863299,-4,0
-0.1863299,-4,0
-0.0482416,21,0
0.5317293,24,0
-3.307126,-19,0
0.6422,36,0
-0.5729772,-32,0
-0.4901242,45,0
1.332642,57,0
-0.5729772,-8,0
-0.4072712,-4,1
0.310788,39,0
0.227935,-11,1
-0.7939185,-84,0
-0.4072712,-8,0
-0.4072712,2,0
-0.7110655,3,0
0.1174644,33,0
0.7802883,65,0
0.4212587,39,0
0.227935,12,0
0.9183766,45,0
0.4212587,18,1
-0.3520359,-19,1
0.227935,27,0
0.7802883,30,1
-0.3520359,15,0
0.6422,48,0
0.5317293,61,0
-0.9596245,-84,1
1.332642,103,0
0.227935,42,0
1.332642,42,0
1.1117,52,0
0.310788,27,0
0.5317293,-1,0
-0.3520359,18,0
-0.6558302,-4,0
-1.12533,-27,1
-2.036713,-15,0
-0.1034769,3,0
-0.0482416,24,0
-0.8767715,-50,1
1.1117,30,0
-0.1034769,-23,0
0.9183766,27,0
-0.4072712,12,0
-0.4901242,-8,1
1.1117,52,0
0.227935,-4,0
0.6422,24,0
-0.8767715,11,0
0.4212587,52,0
1.332642,21,1
-1.318654,-7,1
-1.042477,-11,1
0.7802883,74,0
-0.1863299,15,0
-0.4072712,11,0
-1.871007,-19,0
-0.1863299,-15,1
-0.4072712,-50,0
0.6422,-15,0
-0.4901242,6,0
0.0346114,18,0
-0.7110655,-4,0
0.7802883,36,0
-0.1034769,15,0
0.6422,12,0
-0.1863299,12,0
-0.9320068,-27,1
0.310788,49,0
0.1174644,-4,1
1.664054,49,0
0.9183766,18,0
-0.6558302,21,0
-0.4901242,6,1
-0.1863299,-1,1
-0.4072712,3,0
-0.4072712,-37,1
-0.5453596,-4,1
0.5317293,39,0
-0.8767715,3,0
0.0346114,39,0
-0.1034769,-8,1
-0.1863299,42,0
-0.1863299,12,0
1.1117,42,0
1.332642,45,0
-1.042477,-32,0
0.0346114,9,0
-0.0482416,42,0
1.1117,30,0
0.1174644,-1,0
-2.036713,-105,0
-0.4901242,21,0
-0.2691829,6,0
0.0346114,21,0
0.9183766,27,0
-0.8767715,-50,1
-0.7939185,-50,0
-1.401507,-91,0
0.0346114,-27,0
-0.4072712,18,0
-0.7110655,9,0
-1.898625,-70,1
0.1174644,15,0
0.6422,49,0
0.7802883,21,0
-0.1034769,-37,1
0.227935,27,0
-0.2691829,6,1
0.0346114,21,0
0.310788,15,0
-0.0482416,21,0
-0.5729772,18,0
-0.8767715,33,0
-0.1034769,48,0
1.332642,39,0
1.1117,45,0
-0.1034769,12,0
-0.9596245,-39,1
-0.3796535,-7,1
0.4212587,18,0
-0.1863299,-152,0
1.1117,42,0
-2.450978,-59,0
0.4212587,42,0
0.4212587,6,0
0.2831704,-59,1
-0.2691829,-19,1
-0.1034769,9,0
0.5317293,6,0
-2.450978,-59,0
-0.5729772,15,0
0.9183766,45,0
0.5317293,24,0
0.310788,39,0
0.227935,30,0
0.9183766,62,0
-1.208183,-23,0
0.7802883,39,0
-0.6558302,2,0
1.1117,62,0
-0.4072712,7,0
0.0346114,-43,1
1.332642,15,0
0.5317293,52,0
-2.036713,-55,0
-1.291036,-2,0
-1.042477,18,0
-2.450978,6,0
-0.7939185,2,0
-0.0482416,27,0
-1.208183,3,1
-2.230037,-105,0
1.1117,61,0
-0.8767715,18,0
-0.1863299,-50,0
-1.208183,-37,1
-0.7110655,-37,1
1.332642,74,0
-0.4072712,11,0
-0.2691829,-23,0
0.1174644,42,0
0.6422,15,0
0.5317293,15,0
-0.5729772,-8,0
0.5317293,36,0
0.6422,45,0
-0.8767715,24,0
-1.622448,2,0
-1.622448,-37,1
0.1174644,-1,1
-0.9596245,3,0
0.6422,49,1
0.9183766,68,1
-0.0482416,-19,1
0.310788,2,1
1.664054,57,0
0.4212587,9,0
-0.5729772,24,1
-0.1034769,15,0
1.664054,49,1
1.332642,85,0
-0.4072712,-32,1
0.310788,42,0
0.0346114,2,0
1.1117,9,0
1.332642,68,0
0.6422,2,1
-1.291036,-19,0
1.1117,49,0
1.1117,21,0
2.244025,62,0
0.9183766,57,0
4.011555,62,0
-0.9596245,-15,0
-0.2691829,9,0
0.227935,-4,0
0.7802883,42,0
-0.1034769,30,0
-0.1034769,-23,1
0.6422,21,0
0.7802883,57,0
0.9183766,49,0
-0.4072712,-8,1
-0.1863299,-4,1
-0.1863299,-50,1
0.6422,49,0
-0.7110655,-91,1
-0.1034769,24,0
-0.6558302,-37,1
-0.5729772,-23,0
0.1174644,6,1
-0.6558302,-1,1
0.227935,-8,1
0.310788,-11,1
-0.1863299,2,0
0.1174644,27,0
0.7802883,54,0
-0.2691829,-1,1
-0.9596245,21,0
-1.042477,-15,1
0.310788,54,0
-0.1863299,45,0
-0.4072712,27,0
-1.511978,-32,1
0.0346114,33,0
0.4212587,36,0
-0.4072712,-1,0
-0.2691829,-1,1
0.9183766,57,0
1.332642,33,0
-1.12533,-32,0
-0.7939185,-143,0
-0.4072712,-28,0
-0.1034769,6,0
-0.1863299,-70,0
2.244025,61,0
0.1174644,-27,0
0.227935,9,0
-1.208183,-50,0
-0.7110655,-1,1
0.4212587,12,0
0.9183766,45,0
1.1117,68,0
-0.8767715,21,0
2.244025,62,0
-0.7110655,-37,1
0.6422,-1,0
-2.78239,-55,1
-0.3520359,27,0
-0.8767715,21,0
-0.3520359,9,0
0.5317293,24,0
0.4212587,24,0
-0.9596245,18,0
-0.5729772,-19,0
1.664054,121,0
-0.6558302,24,0
0.227935,-1,1
-0.7110655,-23,0
1.1117,48,0
-0.1863299,-13,1
-1.318654,-28,1
-0.2691829,-4,0
0.7802883,-15,1
-0.7663009,-50,1
-0.2691829,-32,0
0.6422,39,0
0.310788,12,0
1.332642,42,0
-1.622448,-32,1
0.4212587,21,0
0.0346114,36,0
0.1174644,39,0
0.4212587,39,0
-0.4901242,-199,0
1.1117,68,0
-2.78239,-143,0
-1.042477,-15,1
0.6422,57,0
0.4212587,24,0
-1.898625,-199,1
-0.0482416,-4,1
0.227935,27,0
1.332642,49,0
0.6422,36,0
1.1117,57,0
-0.0482416,-8,0
1.332642,57,0
-1.622448,-199,1
1.1117,2,0
-0.3520359,-4,0
-0.0482416,27,1
0.9183766,45,0
2.244025,76,0
0.1174644,15,0
-1.12533,-50,1
-1.12533,2,0
-0.9596245,-23,1
0.0346114,-4,1
-0.4901242,6,0
-1.042477,15,0
0.4212587,39,0
-0.1863299,36,0
-0.6558302,-1,1
-0.3520359,-19,0
-0.6558302,-11,0
-0.9596245,18,0
0.1174644,21,0
0.1174644,24,0
0.6422,39,0
-0.1863299,9,0
-0.0482416,9,0
0.6422,21,0
-1.042477,-27,1
1.1117,36,0
-0.3520359,-27,0
-1.208183,-27,0
-0.4901242,-32,1
1.332642,9,0
-1.732919,-32,1
2.244025,68,0
-1.622448,-43,0
-2.036713,-19,0
0.1174644,33,0
-0.2691829,-39,1
0.6422,18,0
0.1174644,6,1
0.4212587,12,0
0.5317293,36,0
1.664054,68,0
-1.732919,-7,1
-0.4901242,15,0
-0.2691829,18,0
-4.660391,-70,1
0.7802883,61,0
1.664054,62,0
-0.3520359,-8,1
-0.5729772,-8,0
-1.291036,-19,1
1.1117,39,0
0.0346114,24,0
0.4212587,21,0
0.7802883,6,1
1.664054,74,0
0.4212587,39,0
2.244025,27,0
0.5317293,52,0
0.4212587,27,0
-2.230037,-199,0
-1.208183,-37,1
-2.78239,-143,0
