"z1","z2","x","y"
2.7,1.5,-1.25,-1.7346
2.8,1.7,-1.05,-0.8125
2,2.2,-0.75,-1.3403
5.1,5.5,2.35,1.8594
2.8,2.9,0.0499999999999998,-0.048
2.3,2.9,-0.45,-0.7155
2.4,2.5,-0.35,-0.7155
2.8,1.3,-1.45,-0.5213
4.4,4.9,1.65,0.1803
3.4,3.7,0.65,0.3634
1.7,1.5,-1.25,-2.9709
2.8,1.5,-1.25,-1.6786
3,1.9,-0.85,-0.9088
4.2,3.5,0.75,0.3011
2.7,2.5,-0.25,-1.6844
3.8,4.2,1.05,0.3634
2.3,1.7,-1.05,-1.5662
1.6,0.6,-2.15,-2.414
3.1,1.7,-1.05,-0.8607
2,1.9,-0.85,-1.6844
4.3,4.3,1.55,0.3634
2.8,3.4,0.0499999999999998,-0.6175
2.6,2.6,-0.15,-1.5351
4.1,4,1.25,0.6291
3.3,3,0.25,0.0642
1.6,0.8,-1.95,-1.6786
3.6,3.5,0.75,-1.1482
4.7,3.6,0.85,0.7004
2.1,1.9,-0.85,-1.9583
4.9,3.9,1.15,0.9295
6,4.9,2.15,2.0055
1.6,2.1,-1.15,-1.9023
2.9,2.2,-0.55,0.424
2.3,2.2,-0.55,-2.7146
4,3.1,0.35,-0.1028
3.9,2.7,-0.0499999999999998,0.1217
3.2,3.7,0.45,-0.6666
2.4,3.3,-0.35,0.6291
3.6,3.6,0.85,0.6291
2.5,1.9,-0.85,-0.2224
4.5,3.4,0.65,0.6291
3.6,2.2,-0.55,0.0642
3.9,3.1,0.35,0.6291
2.6,2.6,-0.15,-1.9427
3.4,2.9,0.15,0.4273
4.4,4.2,1.45,0.56
3.5,3.1,0.35,-1.1961
4.4,3.1,0.35,0.7004
3.3,1.9,-0.85,-0.8557
3.1,2.1,-0.65,-0.3666
3.6,2.6,-0.15,-0.3762
2,2.6,-0.75,-1.2921
3,2.5,-0.25,-1.2216
5,4.9,2.15,0.1803
2.5,1.3,-1.45,-0.7641
2.7,1,-1.75,-1.1625
3.1,3.5,0.35,-1.0047
2.5,3.6,-0.25,-1.1482
4.2,3.3,0.55,0.2401
3.3,3.6,0.55,-1.4372
1.8,2.5,-0.95,-0.9188
1.8,1,-1.75,-2.127
5.3,4.2,1.45,0.0642
3.9,2.7,-0.0499999999999998,-0.3666
3.3,3.4,0.55,-1.0047
2.3,1.5,-1.25,-2.0706
4.7,3,0.25,-0.2629
4.6,4,1.25,0.1803
2.4,1.3,-1.45,-1.0923
3.7,3.3,0.55,-1.3886
2.6,2.5,-0.25,-1.5096
4.6,4.9,1.85,0.3011
3.5,3.6,0.75,-0.3666
2.1,2.1,-0.65,-1.9696
2.3,2.9,-0.45,-2.0143
4.2,4,1.25,0.56
3.6,2.5,-0.25,-0.2629
3,2.5,-0.25,-1.8464
2.9,2.1,-0.65,-1.0525
3.7,3,0.25,-1.3886
3.9,2.6,-0.15,0.9295
2.2,2.7,-0.55,-1.486
1.9,2.6,-0.85,-1.5845
2.1,2.7,-0.65,-0.8557
2.9,2.9,0.15,-0.5183
1.5,1.9,-1.25,-2.298
3.7,2.7,-0.0499999999999998,0.1217
2.4,1.5,-1.25,-0.8607
3.5,3.7,0.75,-0.9568
2.7,3.4,-0.0499999999999998,0.0642
2.9,4.3,0.15,-0.7155
2.7,2.2,-0.55,-0.726
4,2.9,0.15,0.0642
4.7,4.3,1.55,0.3011
2.5,2.5,-0.25,-1.6225
2.5,2.9,-0.25,-1.3403
3.1,2.6,-0.15,-1.2921
2.4,0.8,-1.95,-3.1065
3,1.5,-1.25,-0.315
3.6,3,0.25,-0.2629
3.2,4,0.45,-0.8607
3,2.1,-0.65,-0.9088
3.7,2.2,-0.55,0.0296
2.3,2.7,-0.45,-0.6175
4.3,4.6,1.55,1.1882
2.9,2.9,0.15,-0.6175
3.7,3.4,0.65,0.7741
1.8,2.5,-0.95,-1.9023
3.7,3.6,0.85,-0.9568
3.3,3.1,0.35,-0.315
4.3,4,1.25,1.0119
3.5,3.5,0.75,-0.9088
2.4,0.6,-2.15,0.424
2.3,1.9,-0.85,-0.5213
3.1,2.5,-0.25,-0.0577
2.3,2.1,-0.65,-1.1027
2.2,1.5,-1.25,-1.3956
3.6,2.6,-0.15,-0.7155
3,3.1,0.25,-0.1028
2.8,1,-1.75,-0.5681
2,1.5,-1.25,-2.8405
4.7,3.1,0.35,0.4273
4.7,3.7,0.95,0.6291
4.3,3.9,1.15,0.7004
3.8,4,1.05,-1.3403
2.3,2.2,-0.55,-1.8898
4.8,3.7,0.95,0.3011
4.3,3,0.25,-0.2102
3.6,4.6,0.85,0.3011
2.4,2.6,-0.35,-1.6844
4,4,1.25,0.1803
1.8,1.3,-1.45,-1.9023
3,3,0.25,-1.4372
3.4,3.6,0.65,-0.6666
1.9,1.5,-1.25,-2.298
2.9,2.7,-0.0499999999999998,-0.6666
3.2,2.1,-0.65,-0.8557
3.5,1.9,-0.85,-0.2629
3.4,3.4,0.65,0.1803
2.7,0.6,-2.15,-1.2801
3.8,3,0.25,-0.2629
2.2,0.5,-2.25,-2.5922
2.1,1.5,-1.25,-1.8464
2,1.7,-1.05,-2.298
2.8,3.1,0.0499999999999998,-1.5845
1.6,0.8,-1.95,-1.6786
4.5,3.5,0.75,0.4927
4.5,4.2,1.45,0.9295
2.2,2.1,-0.65,-1.5351
5,3.7,0.95,1.3833
3.1,2.6,-0.15,-0.4176
2.2,2.5,-0.55,-1.3403
4.2,3.6,0.85,-0.6666
5,5.2,2.25,1.6037
2.2,2.6,-0.55,0.1217
4,2.7,-0.0499999999999998,-0.1569
2.5,2.2,-0.55,-2.3558
6.2,2.9,0.15,1.6037
3.2,2.5,-0.25,-0.7641
5.6,5.8,2.85,1.0119
2,2.2,-0.75,-0.0577
2,1.7,-1.05,-2.9051
3.8,3.7,0.95,-0.1028
2.9,2.1,-0.65,-0.6666
2.4,1.9,-0.85,-0.6593
3.9,3.6,0.85,-1.3886
2.8,2.9,0.0499999999999998,-0.2629
2.7,2.5,-0.25,-1.2921
3.1,2.6,-0.15,-0.3666
2.9,2.5,-0.25,-0.3762
2.7,2.2,-0.55,-0.726
5.1,4.2,1.45,1.0119
4,3.4,0.65,-0.315
4.2,2.6,-0.15,-0.8607
1.9,1.5,-1.25,-0.6593
1.9,1.9,-0.85,-0.9188
3.5,3.9,0.75,-0.6666
2.7,3.3,-0.0499999999999998,-1.1482
2.9,1.9,-0.85,-0.5183
2.2,1.9,-0.85,-1.3886
2.3,2.9,-0.45,-0.5183
3,3.7,0.25,-0.8125
1.7,1.5,-1.25,-1.6225
2.2,2.5,-0.55,-0.7155
2.4,3,-0.35,0.1208
2.5,2.9,-0.25,-1.0047
1.7,1.3,-1.45,-1.4372
2.3,1.7,-1.05,-1.7905
2.7,3,-0.0499999999999998,-1.3886
2,1.3,-1.45,-1.0422
2.1,1.5,-1.25,-1.6786
3,3.1,0.25,-1.3886
1.4,1,-1.75,-1.3886
1.8,1.3,-1.45,-3.038
4.2,3.5,0.75,0.2401
2.9,2.6,-0.15,-0.3666
4.2,4,1.25,0.6291
2.5,1.5,-1.25,-1.5096
3.4,3.1,0.35,-0.7641
2.6,1.9,-0.85,-0.4498
1.6,2.5,-1.15,-2.653
3.8,3.5,0.75,-1.5845
2.4,2.9,-0.35,-0.9088
3.1,2.7,-0.0499999999999998,-0.3762
2.8,2.9,0.0499999999999998,-1.735
2.2,2.5,-0.55,-2.8405
3.3,3.7,0.55,-0.1569
1.7,1.7,-1.05,-2.3558
3.2,2.5,-0.25,-1.8376
2.4,2.1,-0.65,-1.1003
4.5,3.6,0.85,-0.1028
4.9,3.4,0.65,-0.315
2.9,0.6,-2.15,-1.0422
3.8,5.8,1.05,0.0076
2.6,2.9,-0.15,-1.8376
2.5,1.5,-1.25,-1.2801
2.6,1.9,-0.85,-0.1569
2.8,1.7,-1.05,-1.1625
1.9,2.7,-0.85,-2.4728
3.7,3.3,0.55,0.3011
2.5,1.9,-0.85,-0.5681
3.5,3.3,0.55,-1.1961
2,0.6,-2.15,-2.414
2.6,2.1,-0.65,-1.1003
4.5,2.7,-0.0499999999999998,0.7004
2.3,3,-0.45,0.1803
4.5,2.7,-0.0499999999999998,0.1217
3,2.1,-0.65,0.1217
3.3,2.7,-0.0499999999999998,-0.2102
3.7,5.2,0.95,1.4899
3.1,2.9,0.15,-1.786
3.3,3.9,0.55,-0.7155
4.9,4.3,1.55,1.0119
2.7,2.2,-0.55,-1.6225
5.4,3.7,0.95,2.3518
3,3.5,0.25,-0.3666
2.4,2.9,-0.35,-0.3666
2.4,2.5,-0.35,-1.1003
2.3,4.2,-0.45,-0.5183
4.4,3.5,0.75,-1.3403
2.1,1.5,-1.25,-1.486
3.3,3.3,0.55,-0.6666
3.1,1.9,-0.85,-0.3005
3.6,2.6,-0.15,0.0642
2.7,1.5,-1.25,-1.3956
3,2.7,-0.0499999999999998,0.0076
2.5,3.3,-0.25,-0.7155
2.9,2.7,-0.0499999999999998,-0.4498
3,2.5,-0.25,-0.6666
2.7,1.9,-0.85,-1.2801
4.1,3.5,0.75,-0.315
2,3,-0.75,-1.4372
3.5,1.7,-1.05,-0.9568
3.3,3.7,0.55,-0.2102
3.6,3.1,0.35,-0.315
2.6,2.2,-0.55,-1.4372
4.8,3.3,0.55,-0.048
4.2,3.7,0.95,1.2831
3.8,4,1.05,0.1803
4.4,3.6,0.85,0.7741
3.6,2.6,-0.15,0.3634
2.4,3.1,-0.35,-1.1003
2.8,2.9,0.0499999999999998,-1.8898
2.2,0.5,-2.25,-2.4728
2.6,3.3,-0.15,-1.2921
3.6,3.3,0.55,-0.4176
4.1,2.9,0.15,1.1882
2,2.2,-0.75,-1.7346
4.1,3,0.25,-0.1569
3.1,4.3,0.35,-0.048
3.1,1.9,-0.85,-0.1416
2,1.5,-1.25,-1.7905
2.8,1.3,-1.45,-1.3403
2.7,1.5,-1.25,-2.0143
3.3,3,0.25,-0.8125
1.9,2.7,-0.85,-2.2407
2.8,3.1,0.0499999999999998,-0.9088
4.5,4,1.25,0.4273
3.9,3.1,0.35,0.4273
1.5,2.1,-1.25,-2.8405
4.4,3.7,0.95,-0.6175
3.7,5.2,0.95,0.1217
2.8,2.2,-0.55,-0.5213
3.7,3.6,0.85,0.4273
2.9,3.3,0.15,-0.9088
3.4,1.5,-1.25,0.6291
4.2,3.5,0.75,-0.2629
4.3,2.9,0.15,-0.7641
2.1,2.7,-0.65,-1.4528
1.8,1.3,-1.45,-3.2486
2.7,2.5,-0.25,-1.0525
4,3.5,0.75,-1.0525
3.9,2.6,-0.15,0.2401
3.7,2.6,-0.15,-0.048
3.3,2.9,0.15,-0.8125
3,2.2,-0.55,-0.3005
3.1,3.4,0.35,0.3011
2,2.5,-0.75,-1.1003
4.8,3.1,0.35,0.9295
5.3,4.6,1.85,1.4899
3.5,3.9,0.75,-1.0525
4.7,3.1,0.35,0.2401
3.2,2.7,-0.0499999999999998,-0.9568
5.2,3.3,0.55,0.9295
3.6,3.1,0.35,0.1803
3.2,2.1,-0.65,-0.3666
3.5,2.6,-0.15,0.3634
3.2,3.1,0.35,-0.2102
5.5,3.9,1.15,1.8594
3.5,2.6,-0.15,0.3011
2,0.6,-2.15,-1.1003
2.7,1.3,-1.45,-0.2629
2.8,2.9,0.0499999999999998,-0.315
1.8,2.1,-0.95,-2.2189
2.8,3.1,0.0499999999999998,-1.5845
2.1,1.9,-0.85,-1.2801
3.6,1.7,-1.05,-1.2921
2.7,2.7,-0.0499999999999998,-1.6844
3.9,2.9,0.15,-0.048
3.6,3.9,0.85,-1.4372
3.1,3.3,0.35,-0.4176
1.8,1.4,-1.35,-1.5845
5.4,4.2,1.45,2.3518
2.4,1.3,-1.45,-1.9023
2.8,2.6,-0.15,-1.1625
2.5,2.9,-0.25,-0.9088
1.8,1.3,-1.45,-2.5235
3.9,3.5,0.75,-0.6175
1.8,3.7,-0.95,-1.5351
3.3,3.4,0.55,-0.9088
2.3,1.5,-1.25,-2.2189
2.6,2.6,-0.15,-0.6666
3,3.3,0.25,-1.735
4.7,4,1.25,1.3833
3.6,2.6,-0.15,0.3634
2.7,3.4,-0.0499999999999998,-1.0525
3.4,2.7,-0.0499999999999998,0.56
3.4,1.7,-1.05,-0.5183
2.9,2.5,-0.25,-1.0525
1.8,1.5,-1.25,-0.726
2.3,2.2,-0.55,-1.786
3.3,2.2,-0.55,-0.2224
3.6,2.6,-0.15,-0.315
3.1,3,0.25,0.0642
3.4,3.3,0.55,0.2401
3.9,4,1.15,-0.2629
2.4,1.5,-1.25,-1.9023
3.6,3.4,0.65,-0.7641
2.6,2.5,-0.25,-0.9568
2,1.7,-1.05,-2.2772
4,2.7,-0.0499999999999998,0.3011
2.4,2.6,-0.35,-1.8898
3.1,3.5,0.35,0.1217
3,0.8,-1.95,-0.9568
3.4,3.6,0.65,-0.7641
2.5,2.5,-0.25,-0.048
1.1,1,-1.75,-1.1003
2.9,3,0.15,-0.9088
1.5,0.5,-2.25,-2.7771
5.6,4.6,1.85,1.6037
4.4,3.6,0.85,-0.2629
2.7,1.7,-1.05,-1.7905
2.4,3.4,-0.35,-1.2921
2.6,2.2,-0.55,-0.7914
2.7,2.2,-0.55,-0.4498
3.3,3,0.25,-0.5183
3.5,5.8,0.75,0.7004
3.6,3.3,0.55,1.2831
2.5,1.3,-1.45,-0.5911
3.6,4.2,0.85,-0.1028
2.8,2.9,0.0499999999999998,-0.4682
2.7,3,-0.0499999999999998,-0.8607
3.9,3.9,1.15,-1.1482
4.3,3.4,0.65,-0.8125
2.2,3.5,-0.55,-0.7155
2.9,1.5,-1.25,-1.0047
2.5,3.4,-0.25,-0.4498
3.9,2.1,-0.65,-0.4498
3.1,3.4,0.35,0.4927
4,2.1,-0.65,1.3833
2,2.1,-0.75,-1.7346
3.3,2.7,-0.0499999999999998,-0.4682
4.4,1.9,-0.85,-0.1569
3.4,2.6,-0.15,-0.2102
4.4,3.9,1.15,0.8504
3.3,3.5,0.55,-1.1003
2.3,2.9,-0.45,-1.5351
2.6,2.2,-0.55,-1.786
2.3,2.2,-0.55,-1.9583
2.3,0.6,-2.15,-3.5582
2.5,0.6,-2.15,-2.5322
2.1,2.1,-0.65,-2.0706
2.1,1.9,-0.85,-0.9188
3.8,3.6,0.85,0.2401
3.6,3.5,0.75,0.4927
2.3,2.7,-0.45,-1.735
2.4,2.5,-0.35,-1.5845
4.7,3.9,1.15,-0.2102
3.6,2.7,-0.0499999999999998,-2.4692
3,2.6,-0.15,-0.6175
4.1,3.9,1.15,-0.1569
2.3,2.6,-0.45,-1.0422
3,1.9,-0.85,0.0296
2.7,1.9,-0.85,-0.5681
4.6,6.3,1.85,0.4927
1.3,1.9,-1.45,-1.5662
3.6,3.9,0.85,-0.4176
3.3,3.4,0.55,0.7004
2.3,1.5,-1.25,-0.981
5,3.7,0.95,0.1803
4.2,4.2,1.45,0.6291
3.9,4,1.15,-0.2629
5.1,4,1.25,1.3833
2.6,2.2,-0.55,-1.4372
3.6,4,0.85,-0.4176
2.9,1.9,-0.85,0.0076
4,3.9,1.15,-0.2102
2,1.5,-1.25,-2.1618
3.4,3.6,0.65,0.4273
3.9,3.3,0.55,0.4273
4.6,4.6,1.85,0.3011
1.6,1.3,-1.45,-2.7146
4.7,3.9,1.15,0.0642
3.9,3.1,0.35,-0.048
3.2,1.5,-1.25,-0.9188
2.2,2.5,-0.55,-1.2921
3.4,3.5,0.65,-1.3403
4.1,3.1,0.35,0.0441
2.8,2.7,-0.0499999999999998,-1.3886
2.6,3.7,-0.15,-0.5681
5.3,5.2,2.45,0.7741
2.2,2.5,-0.55,-1.9583
2.4,2.6,-0.35,-2.6567
3.5,3.5,0.75,-0.7155
4.1,4.9,1.35,0.0642
4.1,2.9,0.15,0.3634
2.4,3,-0.35,-2.127
2,2.2,-0.75,-1.7905
2.7,2.6,-0.15,-1.6342
3.4,3.3,0.55,-0.1569
4.1,3,0.25,-0.5183
2.3,2.5,-0.45,-1.4372
3.4,3.5,0.65,-0.1569
1.9,2.6,-0.85,-1.4528
3.3,4,0.55,-0.315
3.9,3,0.25,-0.4176
3.5,2.1,-0.65,0.4927
3.3,2.5,-0.25,0.0076
4,4.2,1.25,1.1882
2.7,2.5,-0.25,-1.6844
2.8,2.2,-0.55,-0.8607
2,0.8,-1.95,-1.3886
3.4,3.1,0.35,-1.6342
3.9,2.7,-0.0499999999999998,-0.3666
1.5,1.9,-1.25,-2.5922
2.4,1.5,-1.25,-0.7914
3.8,2.7,-0.0499999999999998,-0.1569
3.4,3.6,0.65,0.2401
3.8,4,1.05,0.1803
2.6,2.5,-0.25,-1.7905
2.6,2.5,-0.25,-1.0525
2.3,2.9,-0.45,-0.8607
4.6,3.7,0.95,0.0642
4.1,3.1,0.35,0.2401
3.5,3.9,0.75,-0.9568
3.2,3,0.25,-1.0047
3.3,2.7,-0.0499999999999998,-0.315
1.9,0.8,-1.95,-2.127
3.7,3,0.25,-0.2629
3.2,3.1,0.35,-1.1482
2.1,1.3,-1.45,-2.9709
1.8,1.9,-0.95,-3.2486
3.6,4,0.85,-1.5845
3.7,2.7,-0.0499999999999998,-0.2102
3.7,3.3,0.55,0.4273
3,1.9,-0.85,-0.5213
3.1,2.2,-0.55,-1.2921
1.5,0.6,-2.15,-1.9583
2.5,1.9,-0.85,-1.9962
2.7,1.7,-1.05,-1.1027
4.2,3.5,0.75,-0.5183
2.5,2.7,-0.25,-0.9088
4,3.5,0.75,0.4273
2.3,2.7,-0.45,0.1803
1.8,1.5,-1.25,-2.9051
3.9,3.6,0.85,0.9295
4.1,3.5,0.75,0.0076
5.4,3.1,0.35,1.1882
2.2,2.2,-0.55,0.1208
4.3,2.7,-0.0499999999999998,-0.2102
4.6,3.5,0.75,-0.1028
1.3,0.8,-1.95,-1.738
2.3,2.5,-0.45,-2.4728
2.7,2.6,-0.15,-1.9427
4.6,1.9,-0.85,0.7741
3.1,2.5,-0.25,-1.735
2.9,3,0.15,-1.0047
2.6,0.6,-2.15,-0.3762
2.9,3.1,0.15,-0.9088
4.1,4.3,1.35,-0.5183
4.1,4,1.25,0.4927
2.7,3,-0.0499999999999998,-0.5183
3.3,3.9,0.55,-0.3666
1.7,0.5,-2.25,-1.7905
3.5,2.5,-0.25,-0.6593
2.9,0.8,-1.95,-0.315
4.5,3.3,0.55,0.56
1.8,2.9,-0.95,-2.7146
3,3.6,0.25,-0.048
3.3,2.2,-0.55,-0.3666
2.2,0.4,-2.35,-2.127
3.3,2.2,-0.55,-0.1569
2.4,3.1,-0.35,-1.8898
1.8,1.3,-1.45,-1.6225
4.1,2.1,-0.65,-0.4682
1.9,1.9,-0.85,-2.7146
2.7,2.5,-0.25,-1.1027
2.2,1.3,-1.45,-0.7914
2.7,3.1,-0.0499999999999998,0.0642
4.5,3.5,0.75,0.3634
3.3,1.7,-1.05,-0.1416
3.4,3.4,0.65,-0.7641
4.6,4.6,1.85,-1.1961
1.8,1.7,-1.05,-2.3558
4.8,3.1,0.35,1.0119
3,3.4,0.25,-0.2629
3.1,3,0.25,-1.5351
3.4,3.5,0.65,-0.5681
2.4,3,-0.35,-2.7264
4.5,2.5,-0.25,0.3634
3.3,2.7,-0.0499999999999998,-0.4176
2.8,2.5,-0.25,0.1217
2.9,3,0.15,-1.1482
3.2,3.4,0.45,-1.2921
2.7,2.6,-0.15,-1.9583
3.3,1.5,-1.25,-1.9583
3.5,3.1,0.35,-1.486
3.8,1.9,-0.85,0.56
3.9,3.4,0.65,-0.4682
3.4,4,0.65,0.1803
2.6,2.5,-0.25,-1.5845
3.3,3.3,0.55,-0.9088
2.9,3,0.15,-0.5183
2.2,1.9,-0.85,-1.9427
2.1,2.2,-0.65,-0.9188
3.4,2.9,0.15,-0.4176
2.4,3,-0.35,-1.8376
2.2,0.5,-2.25,-2.0706
2.9,0.8,-1.95,-0.7155
3.7,3.3,0.55,-0.6175
3.8,3.7,0.95,0.0076
3.6,3.4,0.65,-1.0525
2.6,2.2,-0.55,-1.9583
2.7,3.4,-0.0499999999999998,-0.7641
3.8,3.7,0.95,-0.315
2.3,1.9,-0.85,-1.7905
2.8,1.7,-1.05,-2.298
1.6,0.8,-1.95,-1.7905
2.3,0.6,-2.15,-1.1625
4.5,4.6,1.75,0.4927
3.2,1.3,-1.45,0.1208
3.9,1.3,-1.45,-0.9088
4.4,3.6,0.85,0.3011
4.7,5.5,1.95,0.56
4,1.7,-1.05,-0.5681
4.5,2.7,-0.0499999999999998,1.3833
2,1.7,-1.05,-2.2189
2.8,2.9,0.0499999999999998,-2.1618
3.4,3.4,0.65,-0.5681
3.8,3.3,0.55,0.3634
5.2,4,1.25,2.0055
4.2,2.5,-0.25,-0.9088
3.8,3.6,0.85,0.7741
2,1.7,-1.05,-1.9023
2.4,2.9,-0.35,-0.048
3.9,4.2,1.15,0.1217
5.2,3.4,0.65,0.7741
4,4.6,1.25,1.0119
3.8,3.9,1.05,0.3011
1.8,1.5,-1.25,-1.6225
2.4,1,-1.75,-1.9023
1.6,2.1,-1.15,-2.0706
2.9,2.1,-0.65,-1.2216
3.5,4,0.75,-0.315
4.1,4.2,1.35,1.2831
3.3,3.3,0.55,0.3634
2.9,0.8,-1.95,-0.6593
2.2,1.3,-1.45,-1.7346
3.1,2.1,-0.65,-0.6593
4.4,3.9,1.15,-0.4176
3.6,1.5,-1.25,0.6291
3.8,2.1,-0.65,0.7741
2.7,3.3,-0.0499999999999998,-0.6175
3.4,2.5,-0.25,-0.7155
2.6,2.2,-0.55,-2.0143
3.4,3.7,0.65,0.56
3.2,2.7,-0.0499999999999998,0.2401
5.7,5.5,2.75,2.168
2.4,3.1,-0.35,0.2165
2.6,2.5,-0.25,-0.981
2.6,2.5,-0.25,-0.5213
5.2,4.3,1.55,1.3833
3.1,3.5,0.35,-1.0525
3.7,2.9,0.15,-0.7155
4,3.3,0.55,0.0076
1.8,2.9,-0.95,-1.5662
2.7,2.2,-0.55,-1.0525
2.7,1.5,-1.25,-1.7346
3.4,2.7,-0.0499999999999998,-0.5681
4.9,3.7,0.95,1.0119
2.4,1,-1.75,-2.7771
1.9,1,-1.75,-2.1837
2.6,3.4,-0.15,-0.4682
4.6,4,1.25,0.9295
4.6,3.9,1.15,0.1217
3.8,3.3,0.55,-0.3666
1.8,0.6,-2.15,-1.6786
2.9,3.3,0.15,-0.4682
2.6,2.1,-0.65,-1.8898
2.5,1.7,-1.05,0.9369
3.2,3,0.25,-0.6175
2.2,1.5,-1.25,-1.3956
3.6,3.4,0.65,-0.048
5.5,3.9,1.15,1.8594
3.8,3.3,0.55,0.8504
2.1,1.7,-1.05,-0.9188
2.3,1.7,-1.05,-2.0706
3,3.3,0.25,-1.1003
3.3,3.5,0.55,0.2401
2.7,2.6,-0.15,-1.735
2.8,3,0.0499999999999998,-2.1057
3.1,2.1,-0.65,-1.3403
2.3,2.7,-0.45,-0.8607
2.3,1,-1.75,-1.1027
2.1,0.8,-1.95,-3.1767
2.9,2.9,0.15,-0.5681
2.3,2.1,-0.65,-1.735
3.6,2.9,0.15,-0.4176
2.4,1.9,-0.85,-2.5322
4.5,2.6,-0.15,0.8504
3.5,3.4,0.65,-0.4176
3.6,2.7,-0.0499999999999998,-0.6666
4.6,5.2,1.85,1.0119
3.5,3.7,0.75,-1.4372
2.6,2.7,-0.15,-1.5096
3.4,2.6,-0.15,-0.5681
4,3.5,0.75,0.1803
3.1,2.6,-0.15,-0.2629
5.1,5.8,2.35,1.2831
3.2,4,0.45,-0.1569
2.5,3.5,-0.25,-0.7641
2.5,2.7,-0.25,-0.5681
4.9,4.3,1.55,0.4273
3.9,1.3,-1.45,-0.8557
5.4,4.6,1.85,1.3833
5.4,4.2,1.45,1.6037
3.5,2.6,-0.15,0.4273
3.8,3.3,0.55,-0.8607
3.3,1.5,-1.25,-0.4498
4.8,3.6,0.85,-0.7155
4.2,3.6,0.85,-0.1569
3,2.2,-0.55,-0.2224
4.2,3.6,0.85,-0.7155
2.8,3.7,0.0499999999999998,-0.6175
3.6,3.4,0.65,-0.3666
3.4,3.1,0.35,0.3634
4.7,4.6,1.85,0.3011
3.9,2.6,-0.15,-1.1003
1.9,1.3,-1.45,-2.4728
3.3,4.2,0.55,-0.5183
2.7,0.8,-1.95,0.1208
3.4,3.4,0.65,-1.2921
2.4,3.5,-0.35,-1.1482
1.8,1.3,-1.45,-2.5922
3.2,3.4,0.45,0.7741
4.5,3.4,0.65,0.1803
2.1,1.5,-1.25,-1.2801
4.1,2.6,-0.15,-1.6342
1.4,1.3,-1.45,-1.6342
4.4,3.6,0.85,0.56
4.4,3.3,0.55,0.1217
3.8,3.3,0.55,-1.0525
2.4,2.2,-0.55,-1.738
3.5,4,0.75,-0.8125
3.4,3.6,0.65,-0.2102
1.9,1.7,-1.05,-2.653
3.7,3.3,0.55,0.3011
2,3.4,-0.75,-1.735
2.9,2.5,-0.25,-0.7914
2.8,3,0.0499999999999998,-1.1482
2.7,2.9,-0.0499999999999998,-1.6225
3.3,2.5,-0.25,-0.4498
5.7,3.3,0.55,1.7263
3.3,3,0.25,-0.8607
3,3.1,0.25,-1.0047
4.9,3,0.25,0.6291
2.5,2.1,-0.65,-0.6593
1.9,2.1,-0.85,-0.315
2,1.9,-0.85,-2.0706
2.3,1.7,-1.05,0.7922
3.8,3.5,0.75,-0.5183
3.6,3.7,0.85,0.2401
2,1.7,-1.05,-2.0143
3.7,3.5,0.75,-0.6666
2.3,2.6,-0.45,-0.981
2.9,3,0.15,-1.1961
3,2.7,-0.0499999999999998,-0.8607
4.5,3.6,0.85,-0.2629
4.5,2.9,0.15,-0.2102
4.1,3.7,0.95,-0.048
1.8,1.7,-1.05,-1.2216
4,2.7,-0.0499999999999998,0.4927
3.6,3.5,0.75,-0.8125
1.7,0.8,-1.95,-2.4728
4.8,5.2,2.05,0.7741
3,2.2,-0.55,0.424
4,4.2,1.25,0.4273
2.9,2.5,-0.25,-1.4372
3.4,2.7,-0.0499999999999998,-0.8607
4.3,4,1.25,0.3634
3.9,2.2,-0.55,-0.315
1.9,2.7,-0.85,-1.1027
2,1.3,-1.45,-1.8464
2.6,1.3,-1.45,-1.4528
2.2,2.2,-0.55,-1.0422
4.2,3.6,0.85,0.0076
2.7,3.1,-0.0499999999999998,-0.8125
2.7,2.6,-0.15,-0.726
2,2.5,-0.75,-2.9051
2.4,1.5,-1.25,-1.1027
3.6,2.5,-0.25,-0.048
4,3.7,0.95,-0.048
2.9,3.3,0.15,-1.1482
2.1,2.5,-0.65,-0.6593
2.8,3,0.0499999999999998,-0.4682
2.7,2.9,-0.0499999999999998,-1.786
2.8,2.7,-0.0499999999999998,-0.6666
3.9,3.5,0.75,-0.3666
2.6,4,-0.15,-0.6175
2.5,2.2,-0.55,-0.8607
2.6,3.3,-0.15,-0.4176
3.5,2.1,-0.65,-0.5183
3.1,1,-1.75,-0.4498
1.8,1.5,-1.25,-1.2216
2.4,2.2,-0.55,-2.2772
2.5,3.1,-0.25,-1.3886
3.7,2.9,0.15,-0.6175
4.3,4,1.25,0.7741
2.3,3.1,-0.45,-0.315
3.4,2.1,-0.65,0.8504
2.2,1.5,-1.25,-0.2102
6.2,7,3.45,1.3833
3.3,2.7,-0.0499999999999998,-0.315
3.3,4.3,0.55,0.1217
1.1,2.5,-1.65,-2.298
4.1,1.7,-1.05,-0.5183
3.2,3.1,0.35,-0.8125
4.7,4,1.25,1.2831
2.3,2.5,-0.45,-1.3403
3.1,3.5,0.35,-1.244
3.2,3.3,0.45,-0.3666
3.7,3.6,0.85,-0.3666
1.9,1,-1.75,-0.6593
5.3,5.2,2.45,1.3833
5.5,4.9,2.15,1.6037
3.7,3.9,0.95,1.0119
4.4,3.6,0.85,0.4927
3.5,3.1,0.35,-0.048
