"","y","x"
"10398",3.063488,-8.5714283
"10400",-16.894197,-33.40456
"10402",20.79208,35.75803
"10403",3.535244,2.6833951
"10405",-29.908382,19.024939
"10406",-18.177998,-46.794292
"10407",-0.88012218,24.140858
"10408",-21.070129,16.821346
"10410",-18.921202,-4.0011077
"10412",-5.5636673,-15.468177
"10415",11.004454,-14.740756
"10416",-14.130438,17.244566
"10417",11.311528,-14.192068
"10420",15.881434,13.251671
"10421",-2.545002,-2.1097064
"10422",9.332201,18.813503
"10424",-10.969663,4.4889631
"10426",0.59481561,-7.3133588
"10427",-6.4012823,-20.117283
"10428",14.407054,7.7652664
"10429",-11.589927,40.742622
"10430",-21.343527,-14.841366
"10432",-16.762905,9.9822941
"10434",-67.318047,4.9573689
"10439",18.780317,31.450579
"10440",18.961863,-14.247549
"10441",-2.7098508,-20.63253
"10442",10.191086,-11.536956
"10445",2.9978573,-17.775976
"10447",-22.917513,-29.821428
"10449",-39.362076,-36.44664
"10450",-11.455217,-28.093075
"10454",16.803587,-31.225296
"10458",2.7880728,-25.058317
"10466",6.7902088,100
"10471",-24.987274,-4.5524416
"10473",-22.854637,-23.466188
"10475",-6.1229916,-44.536907
"10480",-18.304846,5.1168413
"10482",-35.83762,-19.734266
"10485",6.7440987,46.419544
"10488",-3.4482746,23.304283
"10494",5.4069133,24.612404
"10495",-19.436619,-11.338699
"10497",10.784316,5.9449883
"10500",31.105051,-13.24457
"10506",-6.3415709,-12.977841
"10507",-100,2.5087118
"10509",-20.384871,-0.40025711
"10515",-36.339806,-10.436893
"10516",-5.9893222,5.0329475
"10519",7.0093484,4.5550108
"10520",2.0987301,-6.187427
"10523",-3.6795826,11.162272
"10524",-6.4611554,19.50556
"10528",-4.7340422,-6.2824221
"10529",-13.850019,17.422592
"10531",-0.92536509,-25.025677
"10532",-3.8601816,19.093451
"10534",-22.354416,-9.0507746
"10536",7.5342445,-4.8686504
"10537",43.502403,15.760433
"10540",-11.572096,100
"10543",7.5748863,-18.299557
"10545",2.0576119,20.34413
"10549",5.2323046,25.704134
"10550",-42.623459,-14.060903
"10552",11.438454,-21.279135
"10553",38.631516,-11.629894
"10555",-15.183774,-21.993008
"10560",13.784683,-27.56604
"10561",-49.24538,-19.691628
"10562",-40.965004,50.592316
"10567",5.845788,-47.81197
"10569",-21.310116,57.995987
"10576",11.075052,-17.212736
"10577",9.0419798,47.056007
"10579",0.8213073,16.306698
"10581",-3.5876215,14.471552
"10585",20.577986,40.205811
"10589",-7.0926666,-1.0946721
"10593",-7.9257994,10.232028
"10596",-21.575153,-2.7704477
"10597",-9.8820295,-7.2367191
"10600",48.951866,-20.368639
"10601",-16.229263,-11.86671
"10605",7.2094769,15.049752
"10609",-5.1664739,-23.951582
"10613",-17.756248,17.545942
"10614",-9.7874489,28.680122
"10619",-1.1907607,-15.09321
"10621",-37.235115,-7.6705098
"10627",24.504364,-10.061065
"10629",8.7452497,1.8556714
"10630",7.4913473,11.498323
"10643",19.000431,4.9325466
"10645",-33.142532,25.285959
"10648",1.7221719,6.3911438
"10650",-49.639553,-9.7053499
"10652",-15.155244,15.774131
"10653",-17.512835,-3.483218
"10655",73.686859,91.019348
"10658",8.497757,-30.964071
"10659",-12.026358,35.980148
"10661",4.142818,47.690475
"10663",-38.385258,-21.312782
"10665",-14.745587,7.8526735
"10667",-3.177753,-7.2771072
"10671",14.248165,63.121407
"10674",-43.823895,5.9161544
"10675",5.8823557,-1.3282746
"10677",20.897436,100
"10678",-42.74551,-19.758795
"10682",24.985806,20.855049
"10683",31.773176,7.4782906
"10687",-45.896568,-7.8915148
"10688",-6.6597281,100
"10689",29.925606,-5.0430388
"10693",65.375603,86.01004
"10694",3.7717581,-29.594952
"10697",30.127945,30.453945
"10698",-33.455139,-27.5338
"10699",100,-1.109004
"10703",-20.855892,-44.246613
"10705",-18.681379,-23.515356
"10706",5.285594,21.277002
"10710",-23.84866,-22.335812
"10713",-7.9907508,-18.929935
"10720",29.537184,-7.8855543
"10721",-4.7985792,33.250313
"10722",-41.262798,-12.440432
"10723",-20.354439,-28.537476
"10724",7.1405916,-9.8354664
"10726",-32.236576,-21.501705
"10728",13.265837,9.7190676
"10729",-51.721043,-26.098192
"10731",8.4979506,2.202642
"10732",11.847523,-3.6292048
"10734",-31.666664,26.605501
"10736",-8.0952377,100
"10737",-23.996281,-38.507607
"10740",26.805735,26.649391
"10747",-0.084674358,-1.7616183
"10748",-9.6573238,-5.8407068
"10751",64.151703,70.238968
"10752",-28.492556,-10.910141
"10753",-21.368282,1.6124636
"10754",-3.5996585,1.5381724
"10757",3.1630607,-3.7196577
"10758",-28.94747,39.591637
"10760",-13.307863,54.848415
"10761",0.40424764,1.3983041
"10762",-16.257381,25.56946
"10763",-9.7834225,52.33786
"10764",-7.7140212,-30.166637
"10771",-61.172474,-33.064331
"10780",-12.91301,-10.23159
"10783",1.6284436,47.98214
"10784",-15.939281,7.155478
"10791",13.599125,-7.9787254
"10795",-0.50505102,31.800768
"10804",-11.908439,26.429712
"10820",-3.0375183,-33.931244
"10823",16.480347,-0.50999522
"10826",7.3120475,-18.405628
"10827",-54.523064,-30.802418
"10833",31.39535,27.768505
"10834",-16.432774,20.579708
"10836",32.982086,37.529137
"10839",21.66934,-3.5771489
"10849",11.291965,11.133811
"10850",-0.97522736,-13.843581
"10855",60.519005,14.074079
"10859",21.435127,-1.9075811
"10879",-7.1935773,8.3076925
"10888",-5.2226038,22.357523
"10891",6.5853686,8.1991196
"10900",7.9499216,-3.0014634
"10904",5.4373531,-9.7990484
"10907",17.171717,10.052562
"10908",34.060555,12.617061
"10909",6.3970566,-15.278837
"10913",0.79817772,2.4671197
"10916",-5.16817,-38.319542
"10917",9.6774216,-24.697447
"10920",-2.171102,-2.5249572
"10922",-2.6695995,33.346893
"10923",11.632794,20.148563
"10927",7.0800838,-2.2215753
"10928",1.4478266,-32.886192
"10929",-14.7068,1.8649906
"10931",-4.0803046,-4.0647926
"10938",-10.812246,26.717234
"10939",-19.173006,12.481853
"10946",32.063881,60.216583
"10951",46.301388,63.379318
"10957",7.5560808,30.509197
"10961",6.4921947,24.038612
"10967",19.285143,17.098284
"10977",16.153133,7.5855851
"10981",52.581013,34.453228
"10985",34.577644,16.065861
"10993",-5.8055906,7.9856277
"10999",1.4826208,-11.647883
"11000",-7.7121944,0.64293444
"11002",38.095238,100
"11014",9.7048397,8.3741426
"11016",11.254692,6.3994021
"11018",6.0721965,27.544235
"11031",-9.9978333,11.199251
"11055",9.7658749,1.8736243
"11059",0.15401542,-41.103992
"11060",-87.030075,5.5437088
"11062",11.021656,-2.9105334
"11067",3.9361329,5.5799961
"11075",-6.6904812,-11.992964
"11082",20.5895,6.2145562
"11086",-10.382411,10.192835
"11097",6.5427423,-12.490961
"11100",18.907118,-78.817451
"11108",-44.704384,17.380762
"11109",7.2894692,13.853031
"11110",2.9795825,10.996649
"11113",-0.91697872,23.264336
"11121",2.2408395,1.1711836
"11130",0.16503632,14.758337
"11148",5.7190299,2.1797836
"11151",15.204803,16.512436
"11154",-13.40239,28.777643
"11155",25.27025,12.714881
"11159",5.7657123,-4.7619076
"11161",-15.622598,-16.984165
"11163",15.741706,18.414661
"11173",6.4069867,-3.2490253
"11181",-4.666707,-14.612633
"11182",-3.1805425,-5.1433535
"11185",91.044769,-27.790266
"11187",-3.5490365,-2.9791684
"11202",-5.8485389,-13.857306
"11207",6.078598,8.1196098
"11212",5.9306564,-34.536873
"11224",4.4441462,12.817511
"11226",17.678812,17.274403
"11230",14.051273,5.8652582
"11235",29.611841,49.280159
"11241",-5.3531857,0.51971674
"11254",-17.866398,12.103263
"11262",7.5290055,51.830135
"11275",2.786684,-15.638769
"11282",-11.157804,-2.6640594
"11283",-22.338318,9.8661308
"11290",69.603668,-42.085819
"11295",-26.516052,-6.6758423
"11302",-2.3046851,-7.9594226
"11305",-7.9081955,2.5634022
"11311",-0.86007118,24.962225
"11313",0.66655874,-10.463274
"11314",-22.982533,-31.394482
"11316",3.223455,0.95364153
"11319",17.30138,-12.784791
"11323",-13.798882,-4.5273633
"11330",-27.647701,16.062132
"11343",-50.5886,13.232147
"11348",13.109362,20.832523
"11351",-89.743065,-2.2619038
"11352",0.090613961,-8.6362953
"11357",-4.359293,-51.511406
"11368",-21.964893,-4.755342
"11370",-10.141486,-50.835209
"11376",9.9496002,10.584
"11388",-34.602947,16.711929
"11391",-2.4390221,5.2781076
"11397",3.998512,16.716242
"11399",6.220901,-4.2627153
"11401",0.3798902,-2.72789
"11407",17.53014,6.1049848
"11418",-53.588341,-46.627712
"11446",-3.5070391,-5.4848104
"11450",-6.741035,4.4025183
"11451",8.1441431,-1.0117471
"11457",7.1136684,9.539917
"11462",-7.3352156,38.772079
"11464",-45.612629,-24.966711
"11468",8.9293957,-5.5089712
"11469",12.354856,1.6103774
"11474",11.049059,20.036503
"11482",-2.6392937,-1.5832394
"11486",0.93228519,5.8526874
"11491",-12.616947,28.110291
"11495",-8.142045,-2.5941789
"11499",-47.64283,-91.229607
"11501",14.42967,27.586517
"11504",-15.757823,3.9229541
"11511",-4.3306022,-4.3173881
"11512",4.0959387,5.7647796
"11517",25.769032,10.951239
"11520",7.4665041,3.6144614
"11521",-21.558926,11.318392
"11526",70.063995,40.346821
"11528",0.34083128,3.6657243
"11537",17.632181,15.519402
"11539",-6.9090934,11.045083
"11540",6.9148927,4.3270407
"11548",74.685928,-5.7872238
"11549",17.703461,-0.007659197
"11550",6.2980981,-12.324056
"11552",-19.03648,-1.8194884
"11556",-7.3188334,4.3054013
"11557",32.704235,32.45879
"11559",-13.32674,-9.8026514
"11561",18.911791,19.783596
"11565",4.1426063,6.8325281
"11570",-28.109943,-5.5780292
"11572",4.8390627,11.450735
"11573",5.7756333,39.683434
"11574",33.612644,23.595503
"11577",-64.670166,24.602976
"11581",-5.3385406,16.547298
"11586",6.0629787,10.295534
"11590",8.3367138,5.284512
"11594",-2.1007419,-10.954881
"11596",23.843987,-9.2648182
"11600",-7.9311461,-9.9082413
"11608",-12.178219,-1.8927425
"11610",-37.163376,43.889477
"11611",-6.4345479,14.912438
"11625",-19.239298,5.7876348
"11627",0.76911449,1.9509256
"11628",-14.593151,-4.1842194
"11630",13.147336,13.548077
"11631",-7.1017714,-5.4939747
"11635",3.6135464,-0.34293532
"11638",-3.9663672,6.0423522
"11641",19.942513,17.601208
"11643",8.2678471,17.401192
"11646",-3.4683168,-15.499004
"11650",100,11.933321
"11652",94.082466,12.235793
"11655",-2.8790803,-6.3476143
"11658",-29.683479,-0.31709075
"11659",-17.651403,-4.5626163
"11660",6.0318527,-4.2369576
"11661",16.280725,7.8627825
"11662",-17.933468,12.016546
"11663",37.078651,31.067217
"11668",15.493274,12.642532
"11671",-3.1004639,-7.1383476
"11678",2.6058316,2.3162127
"11679",4.3819609,2.0801096
"11683",14.075211,-8.9115887
"11687",-49.001537,19.505199
"11692",12.029648,8.9829445
"11693",24.438671,0.42955577
"11704",14.029015,34.135803
"11706",-51.647495,-12.740228
"11707",-6.3295245,12.722528
"11713",-33.633175,-22.07266
"11722",-6.7862091,37.21917
"11723",-14.596012,-14.272428
"11737",-6.6647291,-26.747379
"11742",9.9064436,5.7820263
"11745",-16.436764,38.855911
"11746",20.625343,-20.256891
"11751",3.8408728,-2.4338217
"11755",2.8222024,22.547636
"11761",-45.988419,-22.243713
"11772",-8.3278866,-5.8681579
"11773",88.423744,43.210403
"11781",3.2980947,11.646375
"11785",-7.405314,-5.046001
"11789",-2.0809264,-17.609253
"11790",100,1.1840701
"11796",-2.2779047,22.942642
"11799",10.958907,-5.8560581
"11800",3.1587033,-3.363636
"11812",-12.66582,1.8298239
"11815",-3.0674844,37.909187
"11817",-19.124968,8.4026365
"11824",-1.4303476,-9.2341986
"11826",2.4565845,37.572384
"11831",5.0816684,13.026751
"11832",15.913868,-1.1338592
"11835",21.312782,-51.221699
"11837",-16.972626,6.9985571
"11838",5.6447268,21.388527
"11839",-17.697939,-31.663519
"11841",-15.655431,-21.164104
"11842",-14.098156,-14.357766
"11843",17.479559,0.73400736
"11845",7.7291517,-4.7546415
"11848",-53.213097,6.7384033
"11851",-12.030947,-19.238811
"11856",3.0647993,8.1057281
"11860",1.7277956,-11.693057
"11868",4.9947143,48.300243
"11870",0.8428365,28.061506
"11875",4.3895664,-25.983425
"11877",-15.000004,11.32783
"11880",-39.500683,9.0349083
"11888",-40.992592,-1.9389868
"11899",-43.447178,10.907346
"11900",3.0959725,25.8456
"11904",-0.51641464,-2.8336763
"11905",-18.085442,-6.265563
"11906",36.562641,-15.780306
"11914",40.807652,11.06428
"11916",7.4214907,-2.0579696
"11919",-11.17816,-7.6982288
"11922",-2.2646785,-19.64892
"11927",4.27109,-1.4851481
"11929",0.62305033,-1.7857164
"11931",-0.75923204,-37.696194
"11939",1.1031032,-19.960178
"11944",26.897017,14.604315
"11945",19.463528,19.350058
"11947",2.759099,-8.1078081
"11948",-13.79101,-8.0363388
"11951",-0.68222582,29.244888
"11952",18.821976,33.649712
"11953",-15.499425,-24.636766
"11955",8.6561441,-6.3578129
"11957",2.7027011,-5.4407268
"11958",6.5719366,15.54223
"11960",1.9315213,-3.0454307
"11967",0.240466,9.4356747
"11969",-15.224913,-20.410786
"11971",-30.384752,-0.078094006
"11972",-1.467213,-7.805687
"11977",-3.6269398,-6.9896698
"11978",-9.7788544,1.5262842
"11979",11.535504,11.314082
"11980",-19.312073,-5.6262851
"11982",-36.344746,-2.953589
"11983",1.9607872,14.101592
"11990",-3.0687122,-11.585867
"11993",-8.4732428,3.6052613
"11995",-19.650654,-25.70281
"12000",100,7.2874517
"12002",-58.80537,-18.527334
"12003",-2.2945971,28.390944
"12005",-13.053146,-17.383823
"12009",-3.9574475,-0.56552887
"12011",-2.4668307,8.7679415
"12012",-39.804642,-13.338658
"12014",17.940676,2.794066
"12015",-31.475559,3.992486
"12016",-14.73074,12.27057
"12017",-25.483381,2.3576708
"12019",28.878609,-23.840221
"12032",-0.24161339,10.410651
"12039",-2.3853989,-35.464989
"12040",-69.048538,-6.7703962
"12044",-12.595579,1.60065
"12045",39.815842,8.0546703
"12051",-3.1307817,-12.50754
"12052",-11.421248,0.82693398
"12058",-38.197987,-15.278634
"12059",7.436204,-5.2950201
"12067",-7.460454,2.8841496
"12078",-8.1569109,-14.264265
"12082",-5.7372513,-10.647711
"12092",-22.569836,21.323147
"12102",-10.697672,9.0732965
"12103",-5.9049459,3.4007759
"12107",3.2086849,14.772156
"12109",-3.7844956,-5.3224444
"12114",-44.101913,-1.5837282
"12120",-23.510431,-9.2860403
"12121",24.028311,23.817631
"12130",-18.731331,-8.8276625
"12133",7.0482073,2.280417
"12135",-7.7209086,4.7404885
"12136",-71.316704,-15.003574
"12144",-14.624807,-25.135887
"12149",-4.1929364,-4.940012
"12151",11.631107,22.669765
"12156",-10.895884,33.032696
"12164",-33.699894,-47.520924
"12167",-40.017338,-12.04145
"12168",21.698242,20.87797
"12170",0.1473248,-5.5519252
"12179",10.741615,-5.2725644
"12184",9.7229481,34.509571
"12187",22.363735,1.124379
"12196",-15.863651,-0.2648145
"12199",-1.2652606,0.082492828
"12210",-33.662735,16.612125
"12211",-4.0485201,-17.33836
"12214",-4.9731197,8.1491709
"12222",-8.1995811,-5.519423
"12240",-10.539847,-16.379589
"12242",-8.0148487,9.9697857
"12243",-44.41774,-0.99914372
"12245",10.309643,-12.846348
"12246",-24.887503,-44.560356
"12250",-5.1988392,9.7502861
"12252",19.856083,-24.859043
"12254",-18.671799,13.970959
"12259",-14.937061,-12.307694
"12260",-11.516913,10.494754
"12265",-6.5675616,0.84631443
"12266",0.7766366,-1.0296434
"12268",-33.79845,-25.229359
"12270",13.234666,-2.8890939
"12271",21.428574,26.209999
"12274",8.6083889,32.897671
"12275",-17.178312,-1.7416567
"12277",16.290131,-41.998734
"12278",-5.5739999,9.6202698
"12290",11.51197,7.4380159
"12292",3.0517459,-2.9199748
"12296",19.410975,-8.26087
"12299",-16.385477,-9.3717308
"12300",-32.953148,-29.591707
"12301",14.601228,14.95707
"12305",-23.162621,-23.747736
"12306",-7.3675842,-100
"12307",2.3294866,-45.712578
"12309",-4.8816562,-12.283439
"12318",4.6186924,-100
"12319",-4.734066,2.7258067
"12321",3.3689051,-2.3846328
"12323",2.9724002,-9.9752693
"12329",-2.1809549,-6.7731023
"12333",-8.4107285,-48.52037
"12337",-14.53827,13.652822
"12338",-3.4631073,4.3108611
"12340",-34.180389,12.959278
"12344",-1.5001148,-15.140086
"12348",100,-5.5049329
"12352",11.463663,18.082109
"12353",-37.921272,4.0942221
"12359",4.7882886,-100
"12369",-8.6084518,-5.3715019
"12374",-18.729591,-13.156232
"12376",12.194342,-9.8728418
"12380",-7.9354644,10.820627
"12387",-11.507523,-30.082989
"12389",-6.2987833,6.6774249
"12391",23.884062,4.6962767
"12396",-61.994137,-24.34569
"12397",-6.6620736,-3.496048
"12399",7.1316152,-1.4571577
"12400",13.626209,-2.6518493
"12404",4.4847341,12.326041
"12407",-19.353758,-19.160515
"12408",-2.1806836,10.535529
"12410",-1.3023436,-13.972494
"12413",-7.6798677,10.236218
"12416",16.86128,40.171993
"12417",18.980621,3.1031013
"12420",-22.950819,-3.2461672
"12423",0.33467114,-5.3195386
"12425",5.1191897,12.805009
"12427",-10.523998,21.348316
"12430",-7.8928828,0.25316477
"12431",-12.160357,2.4826198
"12432",8.4738283,0.072592497
"12433",-11.499664,-7.1199508
"12434",-4.4875593,7.7243209
"12435",3.4004717,30.116961
"12437",-17.914749,-1.692751
"12441",-20.958143,-32.455696
"12442",-61.157322,-69.387032
"12443",-12.255991,23.811796
"12445",-17.494259,-10.052821
"12447",4.8569975,40.679523
"12452",-2.712369,3.2428861
"12455",10.271585,17.687321
"12456",-29.508995,-2.5721788
"12465",6.7634225,8.093524
"12476",-2.7080059,0.6298095
"12477",-11.294908,-44.376801
"12480",19.268295,-4.2735071
"12485",0.53515434,-3.0364184
"12488",-12.437752,-21.203983
"12490",9.9074602,8.4128857
"12492",-2.2837877,4.8458128
"12493",0,-7.6829672
"12494",4.3478251,18.340763
"12496",-31.363033,-21.12326
"12497",-0.049248338,15.435925
"12498",9.8265886,14.550665
"12506",3.384614,5.4048867
"12510",-6.7899227,-4.2918444
"12513",6.6236019,5.6907625
"12521",1.9982725,2.8335929
"12523",-11.745334,-4.3977051
"12527",-8.2430515,-18.268215
"12530",-12.628582,-23.097429
"12532",-36.529568,-34.792686
"12536",-1.399228,23.374916
"12541",-7.1065993,-7.6117992
"12542",-15.047878,-15.232471
"12547",-4.0426493,-4.3456049
"12549",-15.263906,-11.366487
"12551",-18.938053,8.4811096
"12555",4.8157663,-0.4750967
"12557",-51.774071,5.0691247
"12560",-17.950668,3.8307667
"12561",4.4701605,-4.4483128
"12565",-21.935917,3.1525254
"12573",3.8245797,16.729322
"12577",3.8022785,12.271276
"12585",-18.049637,-36.171284
"12587",0.52547455,-0.44695437
"12591",-29.090908,3.2258062
"12592",-0.24986267,1.2831002
"12593",-18.704689,-11.796323
"12594",-20.950624,14.01869
"12597",10.815591,-8.0770493
"12602",35.215187,11.043274
"12617",17.379484,18.320202
"12618",-53.46645,-33.320229
"12619",-6.4001174,3.7435651
"12626",17.714537,-2.1297216
"12627",3.9684682,-7.099822
"12638",-6.6042542,3.9823413
"12640",-40.902023,-13.291881
"12647",33.111427,16.648129
"12658",-12.889385,100
"12660",5.8186741,-4.8197179
"12666",-6.019187,11.550525
"12667",-8.5839634,-0.41386485
"12668",-9.9809532,-21.288815
"12670",-29.015675,-7.5696468
"12672",3.1781225,9.202898
"12674",1.6048133,41.501106
"12676",11.810717,-21.527178
"12687",-14.741421,3.2873571
"12691",-6.0306458,100
"12694",-24.536457,-30.658028
"12696",-32.842236,-29.202757
"12697",2.3662953,6.112051
"12708",-26.80794,3.2102199
"12711",-13.132727,0.66185296
"12717",48.674698,34.613705
"12719",-0.21839142,0.29097795
"12722",-32.781456,-22.308918
"12726",13.084337,6.8049998
"12727",-4.5836539,-15.232325
"12731",12.726542,4.4485807
"12732",9.6019773,21.83083
"12735",-57.128845,-47.072243
"12737",1.2454242,9.417367
"12738",18.103514,20.695568
"12744",10.424066,-0.4909277
"12745",-23.597252,-16.582987
"12748",-28.252235,3.4632058
"12752",-9.0379,13.915455
"12753",-35.211857,-28.971962
"12757",-27.847326,-16.344048
"12767",-36.167549,-100
"12772",16.906475,-0.069785118
"12776",-13.388241,-17.04414
"12782",-14.634148,-6.1305971
"12786",10.122624,-4.279068
"12790",-7.5154214,32.931648
"12793",-4.4678631,-20.540545
"12794",-22.685791,10.31563
"12798",5.2204518,-4.89676
"12802",-0.94480515,0.66759288
"12808",6.9264054,15.404168
"12815",-2.0414054,-0.87149143
"12816",-3.333333,15.384615
"12818",3.7345796,13.808799
"12822",3.8830729,54.91301
"12835",-47.89653,-45.591156
"12836",-20.348286,-4.6615572
"12837",6.1130047,-19.997284
"12838",-30.989647,-40.043137
"12844",-25.7624,-0.83594322
"12855",-11.066401,-1.3167948
"12859",13.537121,-1.028344
"12860",75.319695,16.758621
"12862",2.8741627,-0.90194643
"12865",-7.292819,100
"12870",-3.6702604,5.8355422
"12879",26.211456,5.4524331
"12881",-8.2032204,3.7292838
"12882",8.47052,-17.860615
"12886",-24.09547,37.749256
"12887",4.4693766,5.7471275
"12889",2.6533751,12.753966
"12890",-7.5423746,-4.5000019
"12891",-44.338566,-16.214584
"12895",-6.6146345,9.5533285
"12901",91.391106,-9.1336098
"12905",40.895786,6.2690229
"12911",24.025595,-5.9751987
"12912",3.7181973,0.83659589
"12920",29.464569,9.463954
"12922",12.759646,4.1095881
"12934",-10.764304,6.2981396
"12936",-2.6417255,-8.507225
"12937",-22.033897,-10.872674
"12938",21.418825,8.0677986
"12946",-29.870541,5.9576006
"12948",2.0258756,32.922203
"12952",-13.440514,3.5215945
"12953",17.730114,-30.252325
"12955",-5.2116008,-14.437723
"12956",-4.6520262,-18.246347
"12957",-20.87146,18.665277
"12962",-6.0194464,-18.505569
"12964",-12.535429,-36.777142
"12965",-2.1502285,14.275515
"12966",-67.125725,-18.832647
"12967",-21.586081,3.5867572
"12970",3.044188,-10.960758
"12972",-4.0748925,2.0355792
"12974",-18.919823,-15.271208
"12975",-19.658434,4.8223972
"12976",-29.082272,-11.309179
"12977",33.56226,-8.4663153
"12989",-14.747587,-26.905832
"12991",-11.694511,-3.803277
"12995",-4.7682705,-15.682382
"12997",32.489594,-6.9502592
"12998",-11.167902,59.76033
"12999",59.903896,0.5646199
"13003",7.007617,-17.413874
"13006",-50.236965,-26.449585
"13009",-5.3275733,0.60950816
"13010",-18.031538,-8.8132858
"13013",1.4778346,6.9478898
"13014",-11.003757,7.9602003
"13017",-10.331976,-2.2739081
"13018",100,28.29957
"13028",-7.6615839,3.7914424
"13031",-12.091673,-8.8406172
"13034",8.0595341,15.983987
"13035",0.74981153,5.6066933
"13036",-22.450233,-24.189997
"13044",-12.303904,-8.5726109
"13045",-37.746864,11.95187
"13047",10.977745,-5.068922
"13048",-45.855484,-16.280708
"13049",-9.6092224,10.422113
"13050",-11.820782,28.63806
"13068",-8.1188917,3.6844611
"13072",6.5411062,16.563398
"13076",4.4449835,35.168541
"13078",7.2086692,-7.6923103
"13080",-21.875849,10.047999
"13083",-11.982432,2.5940804
"13086",10.30713,7.0136905
"13087",40.740742,54.751945
"13090",5.8394165,100
"13095",2.3346305,27.951563
"13103",10.537636,11.685911
"13105",3.1736851,-12.464213
"13109",-30.961763,1.3910532
"13110",48.181034,32.715839
"13111",-0.50131977,-0.39318502
"13115",0.77204406,-34.582211
"13117",16.029427,100
"13118",23.651588,-14.809467
"13119",-1.1321813,-10.805595
"13120",100,36.120872
"13122",-21.91114,10.952332
"13123",11.456362,28.264097
"13134",10.652431,-3.7828951
"13142",-2.9721379,15.541971
"13149",23.484098,31.178871
"13150",-8.5692291,0.096616149
"13152",-0.17118454,-0.71889162
"13153",-4.4689865,4.0235667
"13166",54.813862,3.9547265
"13167",57.608074,35.932655
"13168",52.252258,-2.7501912
"13169",-50,-4.8163471
"13174",5.0941706,16.933846
"13176",8.3461313,28.038168
"13201",28.800667,-5.9440584
"13210",34.93166,11.691483
"13213",-17.097647,-13.15568
"13215",2.7332306,-31.154066
"13226",2.4793773,-6.6197157
"13230",46.229507,21.669638
"13231",-19.721581,-4.4392495
"13233",6.4807415,39.525139
"13240",5.0736933,2.1124511
"13255",-33.411491,-32.539867
"13261",-4.0513396,-0.55834651
"13268",2.6902051,-6.6849098
"13269",5.6396394,13.568568
"13288",-13.476923,1.3133973
"13296",3.5740137,-0.20305514
"13305",-21.419561,-0.50492287
"13308",18.033266,-3.062439
"13309",0.96859634,-3.6455691
"13311",23.522442,50.671143
"13312",-8.1261663,-13.679957
"13314",-35.470413,-29.917395
"13316",-2.8307796,-4.8876524
"13318",-5.3128901,-43.391098
"13321",-45.832996,1.4305472
"13324",-1.7179012,20.468649
"13327",-5.2631588,-0.068470836
"13331",-10.150406,-9.789115
"13339",-10.705751,-9.6932201
"13343",-66.668343,3.5735548
"13344",-19.036842,18.187338
"13345",-22.038488,-5.6641283
"13348",-5.7692289,-15.937244
"13349",19.691532,11.474999
"13350",-11.027366,8.6694689
"13355",2.5146871,12.311235
"13359",22.071352,13.437221
"13360",13.692448,-6.0717821
"13364",-33.317364,-13.158059
"13365",-4.2856512,-2.2478938
"13370",1.7307252,5.2224398
"13371",-9.4079943,-37.693584
"13376",-1.0378599,11.805257
"13384",-6.0525298,1.3608128
"13389",0.68801939,-40.393116
"13390",-45.581673,-39.358021
"13391",-16.005976,0.60484111
"13395",100,15.201381
"13398",7.807076,-17.294075
"13403",-2.920723,0.27316511
"13405",-12.332479,-10.804057
"13406",-50.150364,-19.297972
"13409",4.2933168,4.4842811
"13424",-16.996006,-0.1175791
"13430",-0.55561066,10.410297
"13431",7.482439,-14.433297
"13439",0.96336603,6.5849724
"13442",-17.497072,0.05685091
"13445",18.091492,7.4109612
"13448",-84.042236,-11.511395
"13451",12.528428,19.323168
"13456",4.7700167,3.1869917
"13457",42.613922,17.714287
"13462",-45.43206,-10.626125
"13463",7.7983947,1.9258976
"13469",25.5021,14.702023
"13470",-3.068748,-4.2313695
"13473",-1.2261748,-1.5197545
"13475",12.332538,16.917494
"13483",-5.270812,15.705916
"13485",-3.1850605,-0.9618789
"13487",16.878048,7.3704243
"13488",-12.77101,-6.2306881
"13492",60.497349,8.064517
"13493",-5.6401968,8.866066
"13495",34.33836,17.576828
"13497",-6.668961,-3.3506036
"13499",52.5378,9.1191406
"13501",-0.3375262,-5.2540035
"13506",3.7409544,13.109872
"13507",29.209826,30.190006
"13510",1.8551379,-12.855066
"13513",1.9519538,7.3977351
"13515",5.4890633,10.766464
"13516",9.8581638,12.439331
"13517",1.3164073,-3.5609126
"13518",-38.606537,7.2496834
"13519",29.193233,17.374287
"13521",22.098568,35.168873
"13524",-4.9122305,26.762877
"13526",-7.7247767,3.0990839
"13527",-9.5707893,4.6357989
"13531",4.2764482,20.61665
"13532",-5.4989128,-4.7721534
"13537",-4.3023615,0.34119487
"13539",-4.3876262,-14.421168
"13543",-11.384975,5.3788781
"13555",44.396038,42.814499
"13566",-3.212574,-1.9077897
"13567",100,100
"13568",-3.7075996,-39.766632
"13570",18.709675,71.190933
"13573",-8.9435787,-13.51889
"13575",-2.7561545,20.965122
"13576",-12.086794,-9.6932049
"13577",-8.6968422,-11.160839
"13581",-12.797072,-4.1360288
"13589",-19.124353,-2.3224502
"13590",-18.841795,-1.3742417
"13594",5.870235,11.850652
"13599",3.8785815,49.812733
"13602",3.9175987,-27.225134
"13607",-6.558013,73.788879
"13609",36.790924,3.7763238
"13612",57.607769,18.563065
